cta_per,cta_id,(No column name),(No column name),total
770123,3136122,PTM,31,2011.02
770124,3136531,PTM,18,817.44
770125,3122412,PTM,6,2283.52
770126,3135547,PTM,6,6440.59
770127,3133408,PTM,16,1102.39
770128,3128177,PTM,20,1099.50
770129,3135145,PTM,11,4605.34
770130,3135449,PTM,7,2470.11
770131,3126228,PTM,6,3685.12
770132,3135133,PTM,16,1417.60
770133,3127399,PTM,20,1598.70
770134,3138179,PTM,6,5878.23
770135,3121060,PTM,20,762.61
770136,3131637,PTM,11,1206.88
770137,3135307,PTM,6,3776.87
770138,3140715,PTM,16,785.31
770139,3139045,PTM,14,3165.24
770140,3123652,PTM,20,1872.95
770142,3143528,PTM,6,3192.23
770143,3134701,PTM,20,2197.05
770144,3130156,PTM,20,1499.01
770145,3126047,PTM,16,1097.01
770146,3125373,PTM,6,5900.83
770147,3144189,PTM,6,4100.10
770148,3135017,PTM,5,3119.23
770149,3125971,PTM,4,2121.68
770150,3135284,PTM,5,3292.26
770150,3135335,PTM,5,933.53
770151,3129101,PTM,16,1913.08
770151,3129641,PTM,16,507.28
770152,3129808,PTM,12,612.17
770153,3129388,PTM,12,1871.20
770154,3128946,PTM,6,2988.11
770154,3130011,PTM,6,1877.61
770155,3129790,PTM,16,1085.41
770156,3135733,PTM,23,4310.71
770157,3229717,PTM,26,1903.91
770158,3122447,PTM,16,3146.42
770159,3121692,PTM,6,2969.63
770160,3134414,PTM,6,4012.69
770161,3129102,PTM,17,669.82
770162,3125447,PTM,6,1476.54
770163,3126691,PTM,10,1850.13
770164,3122664,PTM,16,2053.17
770165,3122997,PTM,11,921.30
770166,3121238,PTM,6,6111.52
770167,3131109,PTM,26,3355.25
770169,3129819,PTM,12,2546.50
770170,3130431,PTM,1,1700.70
770172,3117953,PTM,16,1720.64
770173,3117387,PTM,16,2023.87
770174,3134290,PTM,9,2993.32
770175,3145024,PTM,15,2504.66
770176,3124127,PTM,6,4799.57
770177,3123651,PTM,9,2682.62
770178,3130872,PTM,10,3553.85
770179,3118580,PTM,1,1763.73
770180,3143189,PTM,3,7055.44
770181,3135869,PTM,18,450.05
770182,3127102,PTM,4,4487.65
770183,3133843,PTM,26,2770.03
770184,3117804,PTM,16,1113.26
770185,3125160,PTM,15,1574.60
770185,3125306,PTM,15,1748.57
770186,3118271,PTM,20,1148.14
770187,3118015,PTM,26,3866.48
770188,3118041,PTM,9,2386.25
770189,3126349,PTM,12,1904.94
770190,3120834,PTM,20,1375.44
770191,3120451,PTM,12,1092.87
770192,3134630,PTM,23,5761.24
770193,3129335,PTM,11,1667.49
770194,3126380,PTM,6,2798.03
770195,3138687,PTM,3,2535.54
770196,3120475,PTM,19,2270.86
770197,3136327,PTM,6,1421.77
770198,3119817,PTM,3,1865.41
770198,3120296,PTM,3,723.90
770199,3127431,PTM,16,1813.89
770201,3132158,PTM,6,6554.62
770202,3138741,PTM,14,1327.40
770203,3133516,PTM,3,1562.43
770205,3133870,PTM,4,1257.40
770206,3134193,PTM,16,1108.37
770207,3129220,PTM,6,1080.33
770209,3138712,PTM,12,1228.53
770210,3120823,PTM,4,3309.46
770211,3117765,PTM,16,1690.64
770212,3145393,PTM,16,1982.96
770213,3122731,PTM,20,869.74
770214,3143938,PTM,10,1414.92
770215,3139080,PTM,10,1980.90
770216,3121049,PTM,18,539.11
770218,3143334,PTM,31,2409.70
770219,3119840,PTM,17,2681.07
770220,3121524,PTM,14,1032.43
770221,3229756,PTM,43,762.73
770222,3136905,PTM,2,1567.99
770223,3132699,PTM,15,1376.47
770223,3143505,PTM,16,1218.41
770224,3133925,PTM,6,9191.78
770225,3141272,PTM,1,1291.99
770226,3145220,PTM,9,846.33
770227,3120369,PTM,6,443.43
770228,3120539,PTM,17,781.83
770229,3120697,PTM,31,1338.00
770230,3133382,PTM,11,1506.99
770232,3131708,PTM,6,4237.80
770233,3121756,PTM,6,4615.59
770235,3141647,PTM,1,2409.56
770237,3124468,PTM,19,1086.24
770238,3144230,PTM,6,1624.35
770239,3129491,PTM,6,3876.94
770241,3131150,PTM,7,785.85
770242,3131599,PTM,6,2648.98
770243,3135958,PTM,3,2643.64
770244,3136043,PTM,6,2314.23
770245,3145442,PTM,17,3954.09
770246,3136472,PTM,11,1092.35
770248,3145152,PTM,6,2206.48
770249,3134136,PTM,12,1883.17
770250,3135416,PTM,12,3261.61
770251,3134142,PTM,19,3104.54
770252,3125808,PTM,19,1060.33
770253,3122855,PTM,12,3319.94
770257,3143114,PTM,6,2923.50
770259,3131326,PTM,25,3096.57
770260,3137037,PTM,9,2022.13
770261,3137330,PTM,17,1055.89
770261,3138571,PTM,17,225.05
770262,3140208,PTM,18,1069.83
770263,3139600,PTM,11,1925.47
770264,3125356,PTM,12,2485.37
770265,3135968,PTM,20,1513.00
770266,3135503,PTM,6,3627.74
770267,3117385,PTM,7,1992.58
770268,3127027,PTM,26,2796.46
770268,3142806,PTM,6,3106.84
770269,3142117,PTM,18,2688.78
770269,3142993,PTM,18,1418.65
770270,3122902,PTM,12,3515.81
770271,3122361,PTM,6,5179.79
770272,3123226,PTM,9,7390.72
770274,3119542,PTM,13,2239.29
770274,3145343,PTM,13,936.94
770275,3119480,PTM,16,2225.39
770276,3133742,PTM,1,2158.98
770277,3122288,PTM,12,1979.05
770278,3120745,PTM,6,1990.94
770279,3145547,PTM,2,1744.57
770280,3139115,PTM,6,29983.71
770282,3140929,PTM,4,6435.39
770283,3119286,PTM,34,2656.51
770284,3142003,PTM,18,1794.46
770285,3142089,PTM,16,1551.81
770286,3138786,PTM,6,3439.29
770287,3128826,PTM,20,2574.73
770290,3119384,PTM,16,3130.79
770291,3127064,PTM,15,3126.48
770292,3133492,PTM,90,4700.82
770293,3121705,PTM,6,2611.46
770294,3133797,PTM,6,4450.24
770295,3137316,PTM,3,4684.97
770296,3138234,PTM,12,1323.07
770297,3137360,PTM,6,6032.78
770298,3135664,PTM,9,2995.75
770300,3123500,PTM,9,1148.04
770301,3137892,PTM,12,1137.56
770301,3138073,PTM,12,2205.96
770303,3121005,PTM,9,2101.61
770304,3142809,PTM,12,2387.42
770305,3142679,PTM,3,2111.76
770306,3143279,PTM,9,2449.04
770307,3120817,PTM,2,805.66
770308,3124272,PTM,5,3135.76
770310,3119423,PTM,12,2109.36
770311,3126505,PTM,16,1725.60
770311,3127178,PTM,16,760.44
770312,3127199,PTM,7,4054.52
770313,3134205,PTM,12,1209.56
770314,3121473,PTM,6,551.90
770315,3137345,PTM,12,3009.06
770316,3124215,PTM,3,2073.24
770317,3123811,PTM,9,3703.64
770318,3124644,PTM,17,1069.03
770319,3124779,PTM,16,2290.47
770320,3138302,PTM,20,871.09
770322,3138917,PTM,6,2505.62
770322,3139296,PTM,6,647.00
770324,3134341,PTM,6,646.27
770324,3134435,PTM,6,1596.74
770325,3144601,PTM,10,1701.76
770326,3135087,PTM,9,1879.24
770327,3126240,PTM,16,1942.39
770328,3138371,PTM,16,1695.37
770329,3138276,PTM,25,4771.18
770330,3133836,PTM,3,3965.96
770331,3139271,PTM,20,2228.14
770332,3123654,PTM,20,502.60
770333,3132463,PTM,0,4494.91
770334,3138912,PTM,16,1346.81
770335,3122522,PTM,9,1623.15
770336,3139126,PTM,12,1007.59
770337,3122518,PTM,6,5167.17
770338,3119526,PTM,11,3123.49
770339,3132811,PTM,14,1996.24
770340,3138271,PTM,3,2727.72
770341,3133158,PTM,16,2268.62
770342,3139287,PTM,34,1486.94
770343,3125827,PTM,6,3257.44
770344,3130560,PTM,3,2991.70
770345,3135525,PTM,3,2571.62
770346,3138281,PTM,6,4088.13
770346,3139292,PTM,6,1401.96
770347,3128654,PTM,3,4675.03
770348,3119201,PTM,9,4505.69
770349,3137468,PTM,12,6599.29
770350,3138845,PTM,1,2042.90
770351,3120425,PTM,9,652.47
770352,3119825,PTM,16,1658.20
770353,3119071,PTM,6,1575.53
770353,3119762,PTM,6,1935.18
770354,3138117,PTM,6,2498.02
770355,3138280,PTM,20,606.70
770356,3120090,PTM,12,1614.75
770358,3117882,PTM,12,974.14
770359,3125556,PTM,6,2172.39
770360,3135495,PTM,9,2132.13
770361,3124871,PTM,9,8183.95
770361,3125709,PTM,9,1719.80
770362,3134527,PTM,16,2487.92
770363,3124322,PTM,14,1969.95
770364,3141825,PTM,6,14140.00
770365,3121963,PTM,3,3253.77
770367,3138392,PTM,6,4153.82
770368,3135829,PTM,16,887.31
770369,3135667,PTM,6,824.73
770370,3139157,PTM,12,1596.07
770371,3138529,PTM,9,1396.98
770372,3119894,PTM,6,2302.27
770373,3134292,PTM,9,3000.19
770374,3117349,PTM,6,2219.25
770375,3125015,PTM,9,3646.26
770376,3128652,PTM,12,1700.23
770377,3128235,PTM,19,3781.92
770378,3126497,PTM,6,6197.50
770379,3140127,PTM,9,1452.87
770381,3122094,PTM,6,12295.60
770382,3133142,PTM,6,6810.21
770383,3121757,PTM,6,3330.74
770384,3133555,PTM,12,486.07
770385,3117718,PTM,19,545.15
770387,3132169,PTM,31,6756.27
770388,3123335,PTM,12,2722.39
770389,3136447,PTM,20,1193.75
770390,3136158,PTM,16,2025.18
770391,3119630,PTM,9,880.15
770393,3122102,PTM,9,2294.93
770395,3122710,PTM,6,1617.78
770396,3133974,PTM,6,8314.38
770397,3144089,PTM,9,884.50
770398,3134048,PTM,16,850.78
770400,3132453,PTM,6,2706.33
770401,3119216,PTM,31,2177.05
770402,3126293,PTM,26,976.62
770403,3123297,PTM,3,2146.07
770404,3121688,PTM,3,6711.66
770404,3122338,PTM,3,2988.07
770407,3120590,PTM,6,3071.72
770408,3121399,PTM,9,3759.15
770409,3122042,PTM,13,1669.99
770410,3129233,PTM,16,1272.73
770411,3129274,PTM,13,1547.51
770412,3128298,PTM,9,1557.13
770413,3129236,PTM,6,1782.78
770414,3137975,PTM,12,4093.19
770414,3138465,PTM,12,1862.34
770415,3137393,PTM,16,923.59
770416,3138908,PTM,12,2008.55
770417,3137728,PTM,9,1399.12
770418,3124934,PTM,12,1826.32
770418,3125798,PTM,12,1347.27
770419,3117421,PTM,3,5397.18
770420,3124593,PTM,6,9250.54
770422,3117899,PTM,16,4038.94
770423,3130014,PTM,20,1458.19
770424,3133222,PTM,3,6030.42
770425,3131914,PTM,3,1584.61
770426,3119084,PTM,12,3176.69
770427,3131402,PTM,6,1924.89
770428,3132373,PTM,11,2902.20
770429,3136711,PTM,12,2087.69
770430,3142279,PTM,13,1276.80
770430,3142465,PTM,13,992.14
770431,3123813,PTM,12,4983.80
770432,3123385,PTM,3,4946.22
770433,3125400,PTM,1,4420.56
770434,3135315,PTM,1,1658.28
770435,3125810,PTM,20,3817.53
770436,3125843,PTM,9,3371.32
770437,3135045,PTM,6,1835.51
770438,3138368,PTM,1,2656.99
770439,3144818,PTM,31,2179.07
770440,3117827,PTM,6,4359.88
770441,3136819,PTM,8,1184.59
770442,3135872,PTM,12,1945.16
770443,3145284,PTM,9,2287.94
770445,3133446,PTM,6,1699.01
770445,3133729,PTM,6,2147.35
770446,3121321,PTM,4,4032.48
770448,3138718,PTM,12,301.84
770449,3127978,PTM,8,4248.21
770450,3118812,PTM,9,1587.64
770451,3136716,PTM,20,1602.70
770452,3128402,PTM,16,1662.99
770453,3128028,PTM,20,2900.82
770454,3136051,PTM,11,1223.15
770455,3137602,PTM,9,6907.77
770456,3127290,PTM,6,3732.06
770457,3127138,PTM,1,6550.63
770457,3127375,PTM,1,1901.50
770458,3123059,PTM,12,932.13
770459,3127576,PTM,9,2956.32
770460,3126660,PTM,6,2193.57
770461,3132034,PTM,6,2677.40
770461,3133087,PTM,26,3760.07
770462,3132899,PTM,12,2861.21
770463,3137881,PTM,6,4220.13
770464,3120175,PTM,6,1890.65
770465,3119631,PTM,16,1046.07
770466,3137590,PTM,9,2450.30
770467,3119958,PTM,12,1762.24
770468,3119290,PTM,9,1252.36
770468,3119945,PTM,9,958.27
770469,3122887,PTM,6,3337.10
770470,3128555,PTM,15,1161.06
770471,3142461,PTM,9,4539.22
770472,3142867,PTM,6,1367.09
770473,3127117,PTM,12,1892.05
770474,3139922,PTM,11,4464.31
770475,3131043,PTM,10,1553.83
770476,3125033,PTM,2,7802.69
770476,3130756,PTM,2,2767.55
770477,3129348,PTM,14,1886.19
770478,3138557,PTM,6,1334.90
770479,3138457,PTM,12,2679.92
770481,3121539,PTM,4,1708.19
770482,3127660,PTM,5,3454.11
770484,3142102,PTM,14,1104.10
770485,3144945,PTM,9,4661.69
770487,3133702,PTM,11,1286.84
770489,3132130,PTM,11,1405.42
770490,3142949,PTM,3,2092.55
770491,3133749,PTM,5,4344.94
770492,3142103,PTM,11,1928.22
770493,3134395,PTM,15,1261.31
770494,3124754,PTM,12,2845.96
770495,3144209,PTM,20,1731.27
770497,3124179,PTM,6,1404.93
770497,3126039,PTM,6,962.70
770498,3134216,PTM,15,1197.78
770498,3134299,PTM,15,1594.49
770499,3137355,PTM,20,1442.03
770500,3140256,PTM,18,683.26
770501,3132001,PTM,12,1227.16
770501,3132491,PTM,12,681.55
770502,3139359,PTM,9,2867.50
770503,3134720,PTM,3,5754.92
770504,3134763,PTM,8,1758.92
770505,3134387,PTM,8,4316.17
770506,3117937,PTM,12,1824.40
770507,3117461,PTM,20,2299.21
770507,3117923,PTM,20,1774.99
770508,3118281,PTM,12,5274.58
770509,3121771,PTM,6,5495.05
770510,3121884,PTM,6,3058.24
770511,3123039,PTM,6,3898.28
770512,3122879,PTM,3,2300.84
770513,3133853,PTM,21,585.53
770514,3121076,PTM,9,1107.33
770515,3119096,PTM,18,1951.68
770516,3130054,PTM,12,2074.91
770517,3137808,PTM,9,4833.28
770518,3138568,PTM,3,2532.22
770519,3135543,PTM,16,606.54
770523,3117560,PTM,12,1549.46
770524,3126051,PTM,11,1577.95
770525,3125122,PTM,13,1751.05
770526,3122127,PTM,16,2404.88
770528,3137123,PTM,6,1832.80
770529,3137122,PTM,6,3520.46
770529,3137445,PTM,6,2146.41
770530,3137622,PTM,3,3866.17
770532,3143099,PTM,16,857.93
770533,3131698,PTM,6,1902.72
770535,3129924,PTM,17,867.77
770537,3118005,PTM,12,2055.55
770537,3118490,PTM,12,551.01
770538,3118423,PTM,4,3761.24
770539,3118394,PTM,6,3764.72
770540,3117512,PTM,3,1548.73
770541,3118647,PTM,34,2528.18
770542,3118105,PTM,9,1141.36
770543,3117511,PTM,20,879.87
770544,3118465,PTM,16,4014.41
770547,3135297,PTM,11,1561.51
770548,3118662,PTM,20,959.64
770549,3117972,PTM,9,2033.35
770550,3120527,PTM,6,1721.77
770551,3124840,PTM,9,3009.13
770552,3121979,PTM,14,3929.70
770554,3118985,PTM,9,2213.96
770554,3119664,PTM,9,939.58
770555,3121972,PTM,3,2764.07
770556,3124602,PTM,9,7414.02
770557,3125213,PTM,4,1679.99
770558,3126514,PTM,6,5461.37
770559,3136596,PTM,3,1869.89
770560,3136239,PTM,20,1689.76
770561,3135770,PTM,16,2185.90
770562,3136810,PTM,19,2955.05
770563,3136208,PTM,6,1611.71
770564,3144352,PTM,13,2511.06
770565,3143609,PTM,6,828.30
770566,3138783,PTM,6,3415.62
770567,3124347,PTM,6,3729.28
770568,3131177,PTM,1,2130.15
770569,3125474,PTM,14,4062.67
770570,3120285,PTM,15,4439.52
770572,3136070,PTM,15,817.49
770573,3144345,PTM,6,2052.85
770574,3136578,PTM,3,7989.21
770575,3136340,PTM,9,1050.28
770576,3144946,PTM,13,1989.08
770577,3118723,PTM,12,1336.45
770578,3129263,PTM,16,1083.70
770579,3128221,PTM,9,3235.26
770580,3124446,PTM,12,2016.20
770581,3138772,PTM,16,4658.60
770583,3134293,PTM,26,1457.82
770584,3124585,PTM,18,1589.85
770584,3125659,PTM,18,3048.65
770585,3144013,PTM,6,1920.09
770586,3117725,PTM,6,5571.62
770587,3120717,PTM,6,2269.58
770589,3128290,PTM,16,860.75
770590,3128715,PTM,6,2063.63
770591,3129450,PTM,16,4047.48
770592,3142010,PTM,34,759.14
770593,3132883,PTM,6,1544.08
770594,3124794,PTM,3,2571.20
770595,3138015,PTM,6,2452.69
770596,3118859,PTM,6,2140.94
770597,3131050,PTM,4,3044.26
770598,3142371,PTM,16,799.76
770599,3124753,PTM,16,2048.67
770600,3135564,PTM,6,1905.03
770601,3129908,PTM,9,988.20
770602,3134938,PTM,7,721.09
770603,3117949,PTM,12,1092.03
770604,3144580,PTM,10,1693.96
770605,3131921,PTM,6,2991.54
770606,3123519,PTM,9,1691.37
770607,3124690,PTM,16,1033.39
770608,3141823,PTM,2,4362.91
770609,3120976,PTM,16,1715.30
770610,3125202,PTM,3,1578.47
770611,3123178,PTM,9,1310.48
770612,3125726,PTM,14,1141.05
770613,3126887,PTM,9,1397.20
770615,3119530,PTM,16,1745.46
770616,3137050,PTM,3,8721.35
770617,3117750,PTM,9,2481.69
770618,3117770,PTM,6,4486.61
770619,3120655,PTM,17,1752.71
770620,3123407,PTM,21,3476.57
770620,3124673,PTM,21,1000.65
770621,3119314,PTM,3,3885.48
770622,3142526,PTM,16,4701.76
770623,3144977,PTM,13,1228.10
770624,3145015,PTM,10,2240.92
770625,3122708,PTM,3,10430.27
770627,3121449,PTM,6,7136.58
770629,3126302,PTM,11,1070.61
770631,3121850,PTM,9,3432.92
770632,3137669,PTM,6,1679.71
770633,3131726,PTM,9,1549.90
770634,3143696,PTM,20,1275.75
770635,3145585,PTM,6,1375.34
770636,3137063,PTM,3,9185.02
770637,3145408,PTM,6,2564.12
770638,3120153,PTM,6,1614.12
770640,3119605,PTM,12,2191.19
770640,3119924,PTM,12,893.68
770641,3138307,PTM,16,2080.21
770643,3127314,PTM,6,2941.37
770645,3134939,PTM,3,3725.73
770646,3134692,PTM,10,2689.88
770646,3134934,PTM,10,1534.15
770647,3135483,PTM,9,4136.15
770648,3125865,PTM,3,3277.08
770649,3131716,PTM,15,1366.96
770650,3131707,PTM,6,7549.84
770651,3131317,PTM,15,1580.05
770652,3133777,PTM,6,1228.28
770653,3121290,PTM,10,1365.42
770654,3122674,PTM,6,2966.96
770655,3132862,PTM,6,1001.52
770656,3143356,PTM,16,1439.93
770657,3133110,PTM,6,1776.81
770658,3122152,PTM,20,5388.31
770660,3136476,PTM,19,416.42
770661,3134937,PTM,9,2232.55
770662,3130169,PTM,9,720.06
770663,3134988,PTM,6,9433.78
770666,3132063,PTM,3,6390.08
770666,3132090,PTM,3,1531.14
770667,3122033,PTM,3,3023.20
770669,3118781,PTM,3,5743.03
770670,3135218,PTM,12,2428.42
770671,3139224,PTM,12,2728.44
770671,3139361,PTM,12,2844.81
770672,3131269,PTM,16,937.53
770673,3134809,PTM,16,613.75
770674,3134273,PTM,16,4278.24
770675,3126179,PTM,6,1607.05
770676,3132167,PTM,31,2390.67
770677,3131344,PTM,34,1836.87
770678,3138753,PTM,6,8042.55
770679,3137235,PTM,9,5926.68
770680,3126701,PTM,6,4711.57
770681,3138901,PTM,9,1492.26
770682,3121425,PTM,7,3548.98
770682,3121956,PTM,7,2715.32
770683,3133181,PTM,11,2614.47
770684,3127025,PTM,12,1891.95
770685,3132091,PTM,18,466.94
770686,3133343,PTM,1,1049.64
770688,3122865,PTM,6,4326.77
770689,3139422,PTM,17,3406.99
770691,3121970,PTM,12,4802.64
770692,3131397,PTM,26,13608.21
770694,3136065,PTM,1,3601.52
770695,3126326,PTM,12,819.18
770696,3129526,PTM,6,3615.07
770697,3143120,PTM,12,856.01
770698,3132445,PTM,14,1633.58
770699,3135538,PTM,6,2220.06
770700,3121484,PTM,29,1084.38
770701,3123476,PTM,1,3875.94
770702,3126570,PTM,12,1918.86
770704,3120085,PTM,6,1201.77
770705,3120869,PTM,5,1915.98
770708,3118971,PTM,12,2122.95
770709,3138763,PTM,6,1432.87
770710,3121265,PTM,11,2291.14
770711,3142120,PTM,16,1898.68
770712,3122032,PTM,6,1952.91
770713,3121637,PTM,10,3041.17
770714,3123833,PTM,12,1340.08
770715,3124280,PTM,28,4254.99
770716,3123474,PTM,15,593.25
770717,3123996,PTM,9,4573.11
770717,3124194,PTM,9,1373.48
770718,3142232,PTM,6,8602.58
770719,3127733,PTM,12,1223.72
770720,3141261,PTM,12,2859.05
770721,3144040,PTM,6,1800.42
770723,3137241,PTM,16,1603.66
770724,3126351,PTM,3,4834.21
770725,3126115,PTM,24,1328.91
770727,3127058,PTM,9,3401.21
770728,3125324,PTM,2,5324.93
770729,3124869,PTM,1,2614.52
770729,3126004,PTM,1,1642.29
770730,3125539,PTM,12,1479.24
770731,3118084,PTM,9,2413.50
770733,3117447,PTM,9,1924.44
770733,3118466,PTM,9,1837.85
770734,3124358,PTM,11,3490.96
770735,3138403,PTM,3,4922.71
770735,3138468,PTM,3,3005.24
770736,3128457,PTM,9,2161.32
770737,3126788,PTM,8,8317.57
770737,3126961,PTM,8,5178.44
770738,3119472,PTM,9,1144.10
770739,3138935,PTM,12,1469.71
770751,3142597,PTM,26,1830.34
770753,3142391,PTM,9,4323.15
770755,3121053,PTM,6,620.32
770756,3127264,PTM,19,6783.75
770757,3120069,PTM,16,1214.94
770758,3138970,PTM,25,1367.63
770760,3138032,PTM,20,260.31
770762,3117424,PTM,6,1695.95
770763,3142113,PTM,9,1881.04
770764,3131393,PTM,6,2164.37
770765,3133525,PTM,3,5366.28
770766,3144509,PTM,6,3289.18
770767,3128052,PTM,20,2078.57
770768,3121128,PTM,12,933.52
770769,3132246,PTM,12,1216.23
770770,3131346,PTM,6,3810.29
770770,3132192,PTM,6,840.30
770772,3141865,PTM,34,2692.40
770773,3128398,PTM,9,2035.71
770774,3118972,PTM,18,1716.89
770775,3127281,PTM,12,2346.45
770776,3131107,PTM,9,1259.92
770777,3118541,PTM,12,2778.21
770778,3131117,PTM,12,1021.79
770779,3130916,PTM,6,2948.78
770780,3121978,PTM,9,2153.18
770781,3142767,PTM,9,2310.45
770782,3132074,PTM,20,1970.89
770783,3119889,PTM,19,1013.70
770784,3123055,PTM,6,4406.51
770785,3128938,PTM,6,1840.89
770787,3142924,PTM,10,4709.33
770788,3119955,PTM,6,3740.41
770790,3120138,PTM,20,992.46
770792,3123837,PTM,9,1921.55
770793,3128686,PTM,4,1439.90
770794,3130384,PTM,9,1648.42
770795,3130359,PTM,9,4442.50
770796,3130652,PTM,6,2935.63
770797,3130788,PTM,3,2660.36
770798,3126432,PTM,6,2753.12
770799,3135892,PTM,14,1256.68
770800,3129966,PTM,6,4433.17
770801,3134302,PTM,16,2139.25
770802,3134235,PTM,6,2324.16
770803,3124581,PTM,6,3121.52
770803,3126313,PTM,6,3532.31
770804,3133249,PTM,30,3357.96
770805,3123731,PTM,6,1889.27
770806,3117789,PTM,6,5941.10
770808,3136311,PTM,12,1856.40
770809,3131278,PTM,6,3105.92
770810,3131105,PTM,6,5738.45
770811,3129175,PTM,12,681.46
770812,3137974,PTM,1,2090.30
770813,3127468,PTM,6,4296.56
770814,3127914,PTM,9,1905.15
770815,3128369,PTM,14,756.32
770816,3118292,PTM,9,3513.05
770817,3139169,PTM,6,2623.85
770818,3138709,PTM,6,9758.32
770819,3120752,PTM,3,1048.69
770820,3119271,PTM,12,3748.67
770821,3118533,PTM,12,1306.21
770822,3131785,PTM,9,2314.56
770825,3134087,PTM,12,1962.40
770826,3121457,PTM,20,1147.30
770827,3120987,PTM,3,5009.51
770828,3133940,PTM,6,5089.90
770829,3143940,PTM,23,3773.36
770830,3133631,PTM,9,601.47
770831,3122484,PTM,6,3736.02
770832,3121625,PTM,3,3821.38
770833,3121989,PTM,6,3684.11
770834,3121823,PTM,16,1186.38
770835,3132148,PTM,6,3637.28
770835,3132585,PTM,6,5897.60
770836,3143534,PTM,6,1064.07
770837,3132687,PTM,3,3550.92
770838,3118617,PTM,6,6821.50
770839,3128222,PTM,11,1117.21
770840,3124276,PTM,98,2621.87
770841,3124082,PTM,12,1142.81
770842,3143890,PTM,6,2851.44
770843,3138418,PTM,9,480.67
770844,3128928,PTM,9,3805.33
770844,3129634,PTM,9,930.75
770846,3143651,PTM,20,2678.79
770847,3124303,PTM,36,2874.09
770848,3129942,PTM,12,1949.90
770849,3129979,PTM,36,2544.99
770850,3129530,PTM,9,1460.39
770851,3142546,PTM,31,1647.41
770852,3121352,PTM,14,1182.11
770853,3133392,PTM,6,3753.64
770854,3124345,PTM,14,1576.22
770855,3124850,PTM,12,1939.86
770856,3125035,PTM,6,3396.88
770857,3123713,PTM,9,1075.83
770858,3124031,PTM,6,1966.32
770859,3127077,PTM,16,2510.64
770860,3124464,PTM,3,5164.15
770861,3120900,PTM,2,1413.16
770862,3126578,PTM,3,2881.91
770862,3127569,PTM,3,1542.72
770864,3143168,PTM,3,1872.16
770865,3119866,PTM,15,5412.65
770866,3120718,PTM,6,6469.23
770868,3138966,PTM,9,2865.16
770869,3120377,PTM,6,7281.82
770870,3120773,PTM,10,1582.72
770871,3119672,PTM,6,996.97
770872,3121059,PTM,16,741.92
770873,3120841,PTM,6,9717.75
770874,3143837,PTM,6,1330.11
770875,3120286,PTM,14,1923.91
770876,3120473,PTM,12,994.92
770878,3121050,PTM,12,1139.59
770880,3121043,PTM,12,1532.77
770882,3126710,PTM,21,3669.75
770884,3119829,PTM,6,4510.93
770885,3120361,PTM,2,1970.21
770886,3120942,PTM,10,1364.23
770887,3120911,PTM,6,3636.21
770888,3120341,PTM,6,2608.19
770889,3120914,PTM,3,1914.76
770890,3127417,PTM,6,4971.63
770890,3127583,PTM,6,5165.94
770891,3119874,PTM,3,2995.27
770892,3120658,PTM,16,2828.12
770894,3145683,PTM,4,1437.68
770897,3142007,PTM,12,3883.79
770897,3142040,PTM,12,4190.79
770899,3145004,PTM,6,1212.82
770900,3145113,PTM,13,4013.62
770901,3119246,PTM,34,2050.90
770902,3130716,PTM,20,3981.73
770903,3129301,PTM,31,4175.20
770904,3131250,PTM,6,1170.80
770905,3131909,PTM,12,11970.09
770906,3128515,PTM,20,811.34
770907,3142375,PTM,6,2990.57
770908,3124626,PTM,6,2916.61
770909,3123444,PTM,8,1417.08
770910,3128536,PTM,3,4917.27
770911,3128319,PTM,9,2182.36
770912,3131913,PTM,3,2481.09
770912,3132215,PTM,3,607.68
770913,3120011,PTM,6,1788.13
770914,3141941,PTM,9,766.03
770915,3121263,PTM,9,4159.30
770916,3132270,PTM,26,1513.33
770917,3145694,PTM,9,1499.67
770918,3122782,PTM,9,3319.82
770919,3133985,PTM,20,759.30
770920,3133035,PTM,3,3276.40
770921,3133803,PTM,5,2633.86
770922,3144909,PTM,10,1475.44
770923,3144132,PTM,6,1317.89
770925,3137281,PTM,6,8827.77
770926,3132407,PTM,9,1708.29
770929,3122010,PTM,9,6193.98
770930,3125499,PTM,16,1225.35
770931,3142068,PTM,6,3982.21
770932,3137093,PTM,6,1724.99
